i,j,k
30,24,10
30,26,10
30,29,10
30,30,10
30,33,10
30,35,10
30,37,10
30,39,10
31,18,10
31,19,10
31,20,10
31,25,10
31,27,10
31,29,10
31,31,10
31,32,10
31,36,10
31,38,10
32,18,10
32,19,10
32,20,10
32,24,10
32,25,10
32,27,10
32,29,10
32,31,10
32,32,10
32,34,10
32,37,10
32,39,10
33,18,10
33,19,10
33,20,10
33,26,10
33,27,10
33,28,10
33,30,10
33,33,10
33,35,10
33,37,10
33,38,10
34,18,10
34,19,10
34,20,10
34,24,10
34,25,10
34,27,10
34,29,10
34,32,10
34,34,10
34,36,10
34,37,10
34,39,10
35,18,10
35,26,10
35,28,10
35,30,10
35,33,10
35,35,10
35,37,10
35,38,10
35,42,10
36,18,10
36,21,10
36,25,10
36,27,10
36,29,10
36,31,10
36,34,10
36,36,10
36,37,10
37,19,10
37,26,10
37,28,10
37,30,10
37,32,10
37,33,10
37,34,10
37,35,10
37,36,10
37,38,10
38,19,10
38,20,10
38,27,10
38,29,10
38,31,10
38,33,10
38,35,10
38,37,10
39,20,10
39,28,10
39,30,10
39,32,10
39,34,10
40,21,10
40,29,10
41,22,10
41,26,10
42,23,10
42,28,10
42,35,10
43,24,10
18,28,11
18,29,11
18,30,11
18,31,11
18,32,11
18,33,11
18,34,11
18,35,11
18,36,11
19,26,11
19,27,11
19,29,11
19,30,11
19,31,11
19,32,11
19,33,11
19,34,11
19,37,11
19,38,11
20,25,11
20,26,11
20,27,11
20,28,11
20,30,11
20,31,11
20,32,11
20,33,11
20,34,11
20,38,11
20,39,11
21,24,11
21,25,11
21,26,11
21,36,11
21,40,11
22,23,11
22,24,11
22,25,11
22,41,11
23,22,11
23,23,11
23,24,11
23,42,11
24,21,11
24,22,11
24,23,11
24,30,11
24,32,11
24,34,11
24,43,11
25,20,11
25,21,11
25,22,11
25,26,11
25,28,11
25,29,11
25,31,11
25,32,11
25,34,11
25,36,11
26,19,11
26,20,11
26,21,11
26,25,11
26,27,11
26,28,11
26,30,11
26,33,11
26,35,11
26,37,11
26,41,11
27,19,11
27,20,11
27,26,11
27,27,11
27,29,11
27,31,11
27,32,11
27,33,11
27,34,11
27,36,11
27,38,11
28,18,11
28,20,11
28,25,11
28,26,11
28,29,11
28,33,11
28,35,11
28,37,11
28,39,11
28,42,11
29,18,11
29,19,11
29,25,11
29,27,11
29,28,11
29,30,11
29,31,11
29,32,11
29,34,11
29,36,11
29,38,11
29,40,11
30,18,11
30,19,11
30,20,11
30,24,11
30,26,11
30,29,11
30,30,11
30,33,11
30,35,11
30,37,11
30,39,11
31,18,11
31,19,11
31,20,11
31,25,11
31,27,11
31,29,11
31,31,11
31,32,11
31,36,11
31,38,11
32,18,11
32,19,11
32,20,11
32,24,11
32,25,11
32,27,11
32,29,11
32,31,11
32,32,11
32,34,11
32,37,11
32,39,11
33,18,11
33,19,11
33,20,11
33,26,11
33,27,11
33,28,11
33,30,11
33,33,11
33,35,11
33,37,11
33,38,11
34,18,11
34,19,11
34,20,11
34,24,11
34,25,11
34,27,11
34,29,11
34,32,11
34,34,11
34,36,11
34,37,11
34,39,11
35,18,11
35,26,11
35,28,11
35,30,11
35,33,11
35,35,11
35,37,11
35,38,11
35,42,11
36,18,11
36,21,11
36,25,11
36,27,11
36,29,11
36,31,11
36,34,11
36,36,11
36,37,11
37,19,11
37,26,11
37,28,11
37,30,11
37,32,11
37,33,11
37,34,11
37,35,11
37,36,11
37,38,11
38,19,11
38,20,11
38,27,11
38,29,11
38,31,11
38,33,11
38,35,11
38,37,11
39,20,11
39,28,11
39,30,11
39,32,11
39,34,11
40,21,11
40,29,11
41,22,11
41,26,11
42,23,11
42,28,11
42,35,11
43,24,11
18,28,12
18,29,12
18,30,12
18,31,12
18,32,12
18,33,12
18,34,12
18,35,12
18,36,12
19,26,12
19,27,12
19,29,12
19,30,12
19,31,12
19,32,12
19,33,12
19,34,12
19,37,12
19,38,12
20,25,12
20,26,12
20,27,12
20,28,12
20,30,12
20,31,12
20,32,12
20,33,12
20,34,12
20,38,12
20,39,12
21,24,12
21,25,12
21,26,12
21,36,12
21,40,12
22,23,12
22,24,12
22,25,12
22,41,12
23,22,12
23,23,12
23,24,12
23,42,12
24,21,12
24,22,12
24,23,12
24,30,12
24,32,12
24,34,12
24,43,12
25,20,12
25,21,12
25,22,12
25,26,12
25,28,12
25,29,12
25,31,12
25,32,12
25,34,12
25,36,12
26,19,12
26,20,12
26,21,12
26,25,12
26,27,12
26,28,12
26,30,12
26,33,12
26,35,12
26,37,12
26,41,12
27,19,12
27,20,12
27,26,12
27,27,12
27,29,12
27,31,12
27,32,12
27,33,12
27,34,12
27,36,12
27,38,12
28,18,12
28,20,12
28,25,12
28,26,12
28,29,12
28,33,12
28,35,12
28,37,12
28,39,12
28,42,12
29,18,12
29,19,12
29,25,12
29,27,12
29,28,12
29,30,12
29,31,12
29,32,12
29,34,12
29,36,12
29,38,12
29,40,12
30,18,12
30,19,12
30,20,12
30,24,12
30,26,12
30,29,12
30,30,12
30,33,12
30,35,12
30,37,12
30,39,12
31,18,12
31,19,12
31,20,12
31,25,12
31,27,12
31,29,12
31,31,12
31,32,12
31,36,12
31,38,12
32,18,12
32,19,12
32,20,12
32,24,12
32,25,12
32,27,12
32,29,12
32,31,12
32,32,12
32,34,12
32,37,12
32,39,12
33,18,12
33,19,12
33,20,12
33,26,12
33,27,12
33,28,12
33,30,12
33,33,12
33,35,12
33,37,12
33,38,12
34,18,12
34,19,12
34,20,12
34,24,12
34,25,12
34,27,12
34,29,12
34,32,12
34,34,12
34,36,12
34,37,12
34,39,12
35,18,12
35,26,12
35,28,12
35,30,12
35,33,12
35,35,12
35,37,12
35,38,12
35,42,12
36,18,12
36,21,12
36,25,12
36,27,12
36,29,12
36,31,12
36,34,12
36,36,12
36,37,12
37,19,12
37,26,12
37,28,12
37,30,12
37,32,12
37,33,12
37,34,12
37,35,12
37,36,12
37,38,12
38,19,12
38,20,12
38,27,12
38,29,12
38,31,12
38,33,12
38,35,12
38,37,12
39,20,12
39,28,12
39,30,12
39,32,12
39,34,12
40,21,12
40,29,12
41,22,12
41,26,12
42,23,12
42,28,12
42,35,12
43,24,12
18,28,13
18,29,13
18,30,13
18,31,13
18,32,13
18,33,13
18,34,13
18,35,13
18,36,13
19,26,13
19,27,13
19,29,13
19,30,13
19,31,13
19,32,13
19,33,13
19,34,13
19,37,13
19,38,13
20,25,13
20,26,13
20,27,13
20,28,13
20,30,13
20,31,13
20,32,13
20,33,13
20,34,13
20,38,13
20,39,13
21,24,13
21,25,13
21,26,13
21,36,13
21,40,13
22,23,13
22,24,13
22,25,13
22,41,13
23,22,13
23,23,13
23,24,13
23,42,13
24,21,13
24,22,13
24,23,13
24,30,13
24,32,13
24,34,13
24,43,13
25,20,13
25,21,13
25,22,13
25,26,13
25,28,13
25,29,13
25,31,13
25,32,13
25,34,13
25,36,13
26,19,13
26,20,13
26,21,13
26,25,13
26,27,13
26,28,13
26,30,13
26,33,13
26,35,13
26,37,13
26,41,13
27,19,13
27,20,13
27,26,13
27,27,13
27,29,13
27,31,13
27,32,13
27,33,13
27,34,13
27,36,13
27,38,13
28,18,13
28,20,13
28,25,13
28,26,13
28,29,13
28,33,13
28,35,13
28,37,13
28,39,13
28,42,13
29,18,13
29,19,13
29,25,13
29,27,13
29,28,13
29,30,13
29,31,13
29,32,13
29,34,13
29,36,13
29,38,13
29,40,13
30,18,13
30,19,13
30,20,13
30,24,13
30,26,13
30,29,13
30,30,13
30,33,13
30,35,13
30,37,13
30,39,13
31,18,13
31,19,13
31,20,13
31,25,13
31,27,13
31,29,13
31,31,13
31,32,13
31,36,13
31,38,13
32,18,13
32,19,13
32,20,13
32,24,13
32,25,13
32,27,13
32,29,13
32,31,13
32,32,13
32,34,13
32,37,13
32,39,13
33,18,13
33,19,13
33,20,13
33,26,13
33,27,13
33,28,13
33,30,13
33,33,13
33,35,13
33,37,13
33,38,13
34,18,13
34,19,13
34,20,13
34,24,13
34,25,13
34,27,13
34,29,13
34,32,13
34,34,13
34,36,13
34,37,13
34,39,13
35,18,13
35,26,13
35,28,13
35,30,13
35,33,13
35,35,13
35,37,13
35,38,13
35,42,13
36,18,13
36,21,13
36,25,13
36,27,13
36,29,13
36,31,13
36,34,13
36,36,13
36,37,13
37,19,13
37,26,13
37,28,13
37,30,13
37,32,13
37,33,13
37,34,13
37,35,13
37,36,13
37,38,13
38,19,13
38,20,13
38,27,13
38,29,13
38,31,13
38,33,13
38,35,13
38,37,13
39,20,13
39,28,13
39,30,13
39,32,13
39,34,13
40,21,13
40,29,13
41,22,13
41,26,13
42,23,13
42,28,13
42,35,13
43,24,13
18,28,14
18,29,14
18,30,14
18,31,14
18,32,14
18,33,14
18,34,14
18,35,14
18,36,14
19,26,14
19,27,14
19,29,14
19,30,14
19,31,14
19,32,14
19,33,14
19,34,14
19,37,14
19,38,14
20,25,14
20,26,14
20,27,14
20,28,14
20,30,14
20,31,14
20,32,14
20,33,14
20,34,14
20,38,14
20,39,14
21,24,14
21,25,14
21,26,14
21,36,14
21,40,14
22,23,14
22,24,14
22,25,14
22,41,14
23,22,14
23,23,14
23,24,14
23,42,14
24,21,14
24,22,14
24,23,14
24,30,14
24,32,14
24,34,14
24,43,14
25,20,14
25,21,14
25,22,14
25,26,14
25,28,14
25,29,14
25,31,14
25,32,14
25,34,14
25,36,14
26,19,14
26,20,14
26,21,14
26,25,14
26,27,14
26,28,14
26,30,14
26,33,14
26,35,14
26,37,14
26,41,14
27,19,14
27,20,14
27,26,14
27,27,14
27,29,14
27,31,14
27,32,14
27,33,14
27,34,14
27,36,14
27,38,14
28,18,14
28,20,14
28,25,14
28,26,14
28,29,14
28,33,14
28,35,14
28,37,14
28,39,14
28,42,14
29,18,14
29,19,14
29,25,14
29,27,14
29,28,14
29,30,14
29,31,14
29,32,14
29,34,14
29,36,14
29,38,14
29,40,14
30,18,14
30,19,14
30,20,14
30,24,14
30,26,14
30,29,14
30,30,14
30,33,14
30,35,14
30,37,14
30,39,14
31,18,14
31,19,14
31,20,14
31,25,14
31,27,14
31,29,14
31,31,14
31,32,14
31,36,14
31,38,14
32,18,14
32,19,14
32,20,14
32,24,14
32,25,14
32,27,14
32,29,14
32,31,14
32,32,14
32,34,14
32,37,14
32,39,14
33,18,14
33,19,14
33,20,14
33,26,14
33,27,14
33,28,14
33,30,14
33,33,14
33,35,14
33,37,14
33,38,14
34,18,14
34,19,14
34,20,14
34,24,14
34,25,14
34,27,14
34,29,14
34,32,14
34,34,14
34,36,14
34,37,14
34,39,14
35,18,14
35,26,14
35,28,14
35,30,14
35,33,14
35,35,14
35,37,14
35,38,14
35,42,14
36,18,14
36,21,14
36,25,14
36,27,14
36,29,14
36,31,14
36,34,14
36,36,14
36,37,14
37,19,14
37,26,14
37,28,14
37,30,14
37,32,14
37,33,14
37,34,14
37,35,14
37,36,14
37,38,14
38,19,14
38,20,14
38,27,14
38,29,14
38,31,14
38,33,14
38,35,14
38,37,14
39,20,14
39,28,14
39,30,14
39,32,14
39,34,14
40,21,14
40,29,14
41,22,14
41,26,14
42,23,14
42,28,14
42,35,14
43,24,14
18,28,15
18,29,15
18,30,15
18,31,15
18,32,15
18,33,15
18,34,15
18,35,15
18,36,15
19,26,15
19,27,15
19,29,15
19,30,15
19,31,15
19,32,15
19,33,15
19,34,15
19,37,15
19,38,15
20,25,15
20,26,15
20,27,15
20,28,15
20,30,15
20,31,15
20,32,15
20,33,15
20,34,15
20,38,15
20,39,15
21,24,15
21,25,15
21,26,15
21,36,15
21,40,15
22,23,15
22,24,15
22,25,15
22,41,15
23,22,15
23,23,15
23,24,15
23,42,15
24,21,15
24,22,15
24,23,15
24,30,15
24,32,15
24,34,15
24,43,15
25,20,15
25,21,15
25,22,15
25,26,15
25,28,15
25,29,15
25,31,15
25,32,15
25,34,15
25,36,15
26,19,15
26,20,15
26,21,15
26,25,15
26,27,15
26,28,15
26,30,15
26,33,15
26,35,15
26,37,15
26,41,15
27,19,15
27,20,15
27,26,15
27,27,15
27,29,15
27,31,15
27,32,15
27,33,15
27,34,15
27,36,15
27,38,15
28,18,15
28,20,15
28,25,15
28,26,15
28,29,15
28,33,15
28,35,15
28,37,15
28,39,15
28,42,15
29,18,15
29,19,15
29,25,15
29,27,15
29,28,15
29,30,15
29,31,15
29,32,15
29,34,15
29,36,15
29,38,15
29,40,15
30,18,15
30,19,15
30,20,15
30,24,15
30,26,15
30,29,15
30,30,15
30,33,15
30,35,15
30,37,15
30,39,15
31,18,15
31,19,15
31,20,15
31,25,15
31,27,15
31,29,15
31,31,15
31,32,15
31,36,15
31,38,15
32,18,15
32,19,15
32,20,15
32,24,15
32,25,15
32,27,15
32,29,15
32,31,15
32,32,15
32,34,15
32,37,15
32,39,15
33,18,15
33,19,15
33,20,15
33,26,15
33,27,15
33,28,15
33,30,15
33,33,15
33,35,15
33,37,15
33,38,15
34,18,15
34,19,15
34,20,15
34,24,15
34,25,15
34,27,15
34,29,15
34,32,15
34,34,15
34,36,15
34,37,15
34,39,15
35,18,15
35,26,15
35,28,15
35,30,15
35,33,15
35,35,15
35,37,15
35,38,15
35,42,15
36,18,15
36,21,15
36,25,15
36,27,15
36,29,15
36,31,15
36,34,15
36,36,15
36,37,15
37,19,15
37,26,15
37,28,15
37,30,15
37,32,15
37,33,15
37,34,15
37,35,15
37,36,15
37,38,15
38,19,15
38,20,15
38,27,15
38,29,15
38,31,15
38,33,15
38,35,15
38,37,15
39,20,15
39,28,15
39,30,15
39,32,15
39,34,15
40,21,15
40,29,15
41,22,15
41,26,15
42,23,15
42,28,15
42,35,15
43,24,15
18,28,16
18,29,16
18,30,16
18,31,16
18,32,16
18,33,16
18,34,16
18,35,16
18,36,16
19,26,16
19,27,16
19,29,16
19,30,16
19,31,16
19,32,16
19,33,16
19,34,16
19,37,16
19,38,16
20,25,16
20,26,16
20,27,16
20,28,16
20,30,16
20,31,16
20,32,16
20,33,16
20,34,16
20,38,16
20,39,16
21,24,16
21,25,16
21,26,16
21,36,16
21,40,16
22,23,16
22,24,16
22,25,16
22,41,16
23,22,16
23,23,16
23,24,16
23,42,16
24,21,16
24,22,16
24,23,16
24,30,16
24,32,16
24,34,16
24,43,16
25,20,16
25,21,16
25,22,16
25,26,16
25,28,16
25,29,16
25,31,16
25,32,16
25,34,16
25,36,16
26,19,16
26,20,16
26,21,16
26,25,16
26,27,16
26,28,16
26,30,16
26,33,16
26,35,16
26,37,16
26,41,16
27,19,16
27,20,16
27,26,16
27,27,16
27,29,16
27,31,16
27,32,16
27,33,16
27,34,16
27,36,16
27,38,16
28,18,16
28,20,16
28,25,16
28,26,16
28,29,16
28,33,16
28,35,16
28,37,16
28,39,16
28,42,16
29,18,16
29,19,16
29,25,16
29,27,16
29,28,16
29,30,16
29,31,16
29,32,16
29,34,16
29,36,16
29,38,16
29,40,16
30,18,16
30,19,16
30,20,16
30,24,16
30,26,16
30,29,16
30,30,16
30,33,16
30,35,16
30,37,16
30,39,16
31,18,16
31,19,16
31,20,16
31,25,16
31,27,16
31,29,16
31,31,16
31,32,16
31,36,16
31,38,16
32,18,16
32,19,16
32,20,16
32,24,16
32,25,16
32,27,16
32,29,16
32,31,16
32,32,16
32,34,16
32,37,16
32,39,16
33,18,16
33,19,16
33,20,16
33,26,16
33,27,16
33,28,16
33,30,16
33,33,16
33,35,16
33,37,16
33,38,16
34,18,16
34,19,16
34,20,16
34,24,16
34,25,16
34,27,16
34,29,16
34,32,16
34,34,16
34,36,16
34,37,16
34,39,16
35,18,16
35,26,16
35,28,16
35,30,16
35,33,16
35,35,16
35,37,16
35,38,16
35,42,16
36,18,16
36,21,16
36,25,16
36,27,16
36,29,16
36,31,16
36,34,16
36,36,16
36,37,16
37,19,16
37,26,16
37,28,16
37,30,16
37,32,16
37,33,16
37,34,16
37,35,16
37,36,16
37,38,16
38,19,16
38,20,16
38,27,16
38,29,16
38,31,16
38,33,16
38,35,16
38,37,16
39,20,16
39,28,16
39,30,16
39,32,16
39,34,16
40,21,16
40,29,16
41,22,16
41,26,16
42,23,16
42,28,16
42,35,16
43,24,16
18,28,17
18,29,17
18,30,17
18,31,17
18,32,17
18,33,17
18,34,17
18,35,17
18,36,17
19,26,17
19,27,17
19,29,17
19,30,17
19,31,17
19,32,17
19,33,17
19,34,17
19,37,17
19,38,17
20,25,17
20,26,17
20,27,17
20,28,17
20,30,17
20,31,17
20,32,17
20,33,17
20,34,17
20,38,17
20,39,17
21,24,17
21,25,17
21,26,17
21,36,17
21,40,17
22,23,17
22,24,17
22,25,17
22,41,17
23,22,17
23,23,17
23,24,17
23,42,17
24,21,17
24,22,17
24,23,17
24,30,17
24,32,17
24,34,17
24,43,17
25,20,17
25,21,17
25,22,17
25,26,17
25,28,17
25,29,17
25,31,17
25,32,17
25,34,17
25,36,17
26,19,17
26,20,17
26,21,17
26,25,17
26,27,17
26,28,17
26,30,17
26,33,17
26,35,17
26,37,17
26,41,17
27,19,17
27,20,17
27,26,17
27,27,17
27,29,17
27,31,17
27,32,17
27,33,17
27,34,17
27,36,17
27,38,17
28,18,17
28,20,17
28,25,17
28,26,17
28,29,17
28,33,17
28,35,17
28,37,17
28,39,17
28,42,17
29,18,17
29,19,17
29,25,17
29,27,17
29,28,17
29,30,17
29,31,17
29,32,17
29,34,17
29,36,17
29,38,17
29,40,17
30,18,17
30,19,17
30,20,17
30,24,17
30,26,17
30,29,17
30,30,17
30,33,17
30,35,17
30,37,17
30,39,17
31,18,17
31,19,17
31,20,17
31,25,17
31,27,17
31,29,17
31,31,17
31,32,17
31,36,17
31,38,17
32,18,17
32,19,17
32,20,17
32,24,17
32,25,17
32,27,17
32,29,17
32,31,17
32,32,17
32,34,17
32,37,17
32,39,17
33,18,17
33,19,17
33,20,17
33,26,17
33,27,17
33,28,17
33,30,17
33,33,17
33,35,17
33,37,17
33,38,17
34,18,17
34,19,17
34,20,17
34,24,17
34,25,17
34,27,17
34,29,17
34,32,17
34,34,17
34,36,17
34,37,17
34,39,17
35,18,17
35,26,17
35,28,17
35,30,17
35,33,17
35,35,17
35,37,17
35,38,17
35,42,17
36,18,17
36,21,17
36,25,17
36,27,17
36,29,17
36,31,17
36,34,17
36,36,17
36,37,17
37,19,17
37,26,17
37,28,17
37,30,17
37,32,17
37,33,17
37,34,17
37,35,17
37,36,17
37,38,17
38,19,17
38,20,17
38,27,17
38,29,17
38,31,17
38,33,17
38,35,17
38,37,17
39,20,17
39,28,17
39,30,17
39,32,17
39,34,17
40,21,17
40,29,17
41,22,17
41,26,17
42,23,17
42,28,17
42,35,17
43,24,17
18,28,18
18,29,18
18,30,18
18,31,18
18,32,18
18,33,18
18,34,18
18,35,18
18,36,18
19,26,18
19,27,18
19,29,18
19,30,18
19,31,18
19,32,18
19,33,18
19,34,18
19,37,18
19,38,18
20,25,18
20,26,18
20,27,18
20,28,18
20,30,18
20,31,18
20,32,18
20,33,18
20,34,18
20,38,18
20,39,18
21,24,18
21,25,18
21,26,18
21,36,18
21,40,18
22,23,18
22,24,18
22,25,18
22,41,18
23,22,18
23,23,18
23,24,18
23,42,18
24,21,18
24,22,18
24,23,18
24,30,18
24,32,18
24,34,18
24,43,18
25,20,18
25,21,18
25,22,18
25,26,18
25,28,18
25,29,18
25,31,18
25,32,18
25,34,18
25,36,18
26,19,18
26,20,18
26,21,18
26,25,18
26,27,18
26,28,18
26,30,18
26,33,18
26,35,18
26,37,18
26,41,18
27,19,18
27,20,18
27,26,18
27,27,18
27,29,18
27,31,18
27,32,18
27,33,18
27,34,18
27,36,18
27,38,18
28,18,18
28,20,18
28,25,18
28,26,18
28,29,18
28,33,18
28,35,18
28,37,18
28,39,18
28,42,18
29,18,18
29,19,18
29,25,18
29,27,18
29,28,18
29,30,18
29,31,18
29,32,18
29,34,18
29,36,18
29,38,18
29,40,18
30,18,18
30,19,18
30,20,18
30,24,18
30,26,18
30,29,18
30,30,18
30,33,18
30,35,18
30,37,18
30,39,18
31,18,18
31,19,18
31,20,18
31,25,18
31,27,18
31,29,18
31,31,18
31,32,18
31,36,18
31,38,18
32,18,18
32,19,18
32,20,18
32,24,18
32,25,18
32,27,18
32,29,18
32,31,18
32,32,18
32,34,18
32,37,18
32,39,18
33,18,18
33,19,18
33,20,18
33,26,18
33,27,18
33,28,18
33,30,18
33,33,18
33,35,18
33,37,18
33,38,18
34,18,18
34,19,18
34,20,18
34,24,18
34,25,18
34,27,18
34,29,18
34,32,18
34,34,18
34,36,18
34,37,18
34,39,18
35,18,18
35,26,18
35,28,18
35,30,18
35,33,18
35,35,18
35,37,18
35,38,18
35,42,18
36,18,18
36,21,18
36,25,18
36,27,18
36,29,18
36,31,18
36,34,18
36,36,18
36,37,18
37,19,18
37,26,18
37,28,18
37,30,18
37,32,18
37,33,18
37,34,18
37,35,18
37,36,18
37,38,18
38,19,18
38,20,18
38,27,18
38,29,18
38,31,18
38,33,18
38,35,18
38,37,18
39,20,18
39,28,18
39,30,18
39,32,18
39,34,18
40,21,18
40,29,18
41,22,18
41,26,18
42,23,18
42,28,18
42,35,18
43,24,18
18,28,19
18,29,19
18,30,19
18,31,19
18,32,19
18,33,19
18,34,19
18,35,19
18,36,19
19,26,19
19,27,19
19,29,19
19,30,19
19,31,19
19,32,19
19,33,19
19,34,19
19,37,19
19,38,19
20,25,19
20,26,19
20,27,19
20,28,19
20,30,19
20,31,19
20,32,19
20,33,19
20,34,19
20,38,19
20,39,19
21,24,19
21,25,19
21,26,19
21,36,19
21,40,19
22,23,19
22,24,19
22,25,19
22,41,19
23,22,19
23,23,19
23,24,19
23,42,19
24,21,19
24,22,19
24,23,19
24,30,19
24,32,19
24,34,19
24,43,19
25,20,19
25,21,19
25,22,19
25,26,19
25,28,19
25,29,19
25,31,19
25,32,19
25,34,19
25,36,19
26,19,19
26,20,19
26,21,19
26,25,19
26,27,19
26,28,19
26,30,19
26,33,19
26,35,19
26,37,19
26,41,19
27,19,19
27,20,19
27,26,19
27,27,19
27,29,19
27,31,19
27,32,19
27,33,19
27,34,19
27,36,19
27,38,19
28,18,19
28,20,19
28,25,19
28,26,19
28,29,19
28,33,19
28,35,19
28,37,19
28,39,19
28,42,19
29,18,19
29,19,19
29,25,19
29,27,19
29,28,19
29,30,19
29,31,19
29,32,19
29,34,19
29,36,19
29,38,19
29,40,19
30,18,19
30,19,19
30,20,19
30,24,19
30,26,19
30,29,19
30,30,19
30,33,19
30,35,19
30,37,19
30,39,19
31,18,19
31,19,19
31,20,19
31,25,19
31,27,19
31,29,19
31,31,19
31,32,19
31,36,19
31,38,19
32,18,19
32,19,19
32,20,19
32,24,19
32,25,19
32,27,19
32,29,19
32,31,19
32,32,19
32,34,19
32,37,19
32,39,19
33,18,19
33,19,19
33,20,19
33,26,19
33,27,19
33,28,19
33,30,19
33,33,19
33,35,19
33,37,19
33,38,19
34,18,19
34,19,19
34,20,19
34,24,19
34,25,19
34,27,19
34,29,19
34,32,19
34,34,19
34,36,19
34,37,19
34,39,19
35,18,19
35,26,19
35,28,19
35,30,19
35,33,19
35,35,19
35,37,19
35,38,19
35,42,19
36,18,19
36,21,19
36,25,19
36,27,19
36,29,19
36,31,19
36,34,19
36,36,19
36,37,19
37,19,19
37,26,19
37,28,19
37,30,19
37,32,19
37,33,19
37,34,19
37,35,19
37,36,19
37,38,19
38,19,19
38,20,19
38,27,19
38,29,19
38,31,19
38,33,19
38,35,19
38,37,19
39,20,19
39,28,19
39,30,19
39,32,19
39,34,19
40,21,19
40,29,19
41,22,19
41,26,19
42,23,19
42,28,19
42,35,19
43,24,19
18,28,20
18,29,20
18,30,20
18,31,20
18,32,20
18,33,20
18,34,20
18,35,20
18,36,20
19,26,20
19,27,20
19,29,20
19,30,20
19,31,20
19,32,20
19,33,20
19,34,20
19,37,20
19,38,20
20,25,20
20,26,20
20,27,20
20,28,20
20,30,20
20,31,20
20,32,20
20,33,20
20,34,20
20,38,20
20,39,20
21,24,20
21,25,20
21,26,20
21,36,20
21,40,20
22,23,20
22,24,20
22,25,20
22,41,20
23,22,20
23,23,20
23,24,20
23,42,20
24,21,20
24,22,20
24,23,20
24,30,20
24,32,20
24,34,20
24,43,20
25,20,20
25,21,20
25,22,20
25,26,20
25,28,20
25,29,20
25,31,20
25,32,20
25,34,20
25,36,20
26,19,20
26,20,20
26,21,20
26,25,20
26,27,20
26,28,20
26,30,20
26,33,20
26,35,20
26,37,20
26,41,20
27,19,20
27,20,20
27,26,20
27,27,20
27,29,20
27,31,20
27,32,20
27,33,20
27,34,20
27,36,20
27,38,20
28,18,20
28,20,20
28,25,20
28,26,20
28,29,20
28,33,20
28,35,20
28,37,20
28,39,20
28,42,20
29,18,20
29,19,20
29,25,20
29,27,20
29,28,20
29,30,20
29,31,20
29,32,20
29,34,20
29,36,20
29,38,20
29,40,20
30,18,20
30,19,20
30,20,20
30,24,20
30,26,20
30,29,20
30,30,20
30,33,20
30,35,20
30,37,20
30,39,20
31,18,20
31,19,20
31,20,20
31,25,20
31,27,20
31,29,20
31,31,20
31,32,20
31,36,20
31,38,20
32,18,20
32,19,20
32,20,20
32,24,20
32,25,20
32,27,20
32,29,20
32,31,20
32,32,20
32,34,20
32,37,20
32,39,20
33,18,20
33,19,20
33,20,20
33,26,20
33,27,20
33,28,20
33,30,20
33,33,20
33,35,20
33,37,20
33,38,20
34,18,20
34,19,20
34,20,20
34,24,20
34,25,20
34,27,20
34,29,20
34,32,20
34,34,20
34,36,20
34,37,20
34,39,20
35,18,20
35,26,20
35,28,20
35,30,20
35,33,20
35,35,20
35,37,20
35,38,20
35,42,20
36,18,20
36,21,20
36,25,20
36,27,20
36,29,20
36,31,20
36,34,20
36,36,20
36,37,20
37,19,20
37,26,20
37,28,20
37,30,20
37,32,20
37,33,20
37,34,20
37,35,20
37,36,20
37,38,20
38,19,20
38,20,20
38,27,20
38,29,20
38,31,20
38,33,20
38,35,20
38,37,20
39,20,20
39,28,20
39,30,20
39,32,20
39,34,20
40,21,20
40,29,20
41,22,20
41,26,20
42,23,20
42,28,20
42,35,20
43,24,20
18,28,21
18,29,21
18,30,21
18,31,21
18,32,21
18,33,21
18,34,21
18,35,21
18,36,21
19,26,21
19,27,21
19,29,21
19,30,21
19,31,21
19,32,21
19,33,21
19,34,21
19,37,21
19,38,21
20,25,21
20,26,21
20,27,21
20,28,21
20,30,21
20,31,21
20,32,21
20,33,21
20,34,21
20,38,21
20,39,21
21,24,21
21,25,21
21,26,21
21,36,21
21,40,21
22,23,21
22,24,21
22,25,21
22,41,21
23,22,21
23,23,21
23,24,21
23,42,21
24,21,21
24,22,21
24,23,21
24,30,21
24,32,21
24,34,21
24,43,21
25,20,21
25,21,21
25,22,21
25,26,21
25,28,21
25,29,21
25,31,21
25,32,21
25,34,21
25,36,21
26,19,21
26,20,21
26,21,21
26,25,21
26,27,21
26,28,21
26,30,21
26,33,21
26,35,21
26,37,21
26,41,21
27,19,21
27,20,21
27,26,21
27,27,21
27,29,21
27,31,21
27,32,21
27,33,21
27,34,21
27,36,21
27,38,21
28,18,21
28,20,21
28,25,21
28,26,21
28,29,21
28,33,21
28,35,21
28,37,21
28,39,21
28,42,21
29,18,21
29,19,21
29,25,21
29,27,21
29,28,21
29,30,21
29,31,21
29,32,21
29,34,21
29,36,21
29,38,21
29,40,21
30,18,21
30,19,21
30,20,21
30,24,21
30,26,21
30,29,21
30,30,21
30,33,21
30,35,21
30,37,21
30,39,21
31,18,21
31,19,21
31,20,21
31,25,21
31,27,21
31,29,21
31,31,21
31,32,21
31,36,21
31,38,21
32,18,21
32,19,21
32,20,21
32,24,21
32,25,21
32,27,21
32,29,21
32,31,21
32,32,21
32,34,21
32,37,21
32,39,21
33,18,21
33,19,21
33,20,21
