,Theta,T,u / c
672,0.07587332374678125,6.73490990990991,0.9355439069057392
673,0.07576100264909508,6.7448948948948955,0.9356272761398767
674,0.07564901361489303,6.75487987987988,0.935710427091188
675,0.07553735517379145,6.764864864864865,0.9357933606233569
676,0.0754260258640751,6.77484984984985,0.9358760775954863
677,0.07531502423263328,6.784834834834835,0.9359585788621292
678,0.07520434883489674,6.79481981981982,0.9360408652733193
679,0.07509399823477493,6.804804804804805,0.9361229376746012
680,0.07498397100459388,6.81478978978979,0.9362047969070589
681,0.07487426572503465,6.824774774774775,0.936286443807347
682,0.07476488098507234,6.83475975975976,0.9363678792077185
683,0.0746558153819155,6.844744744744745,0.9364491039360548
684,0.07454706752094628,6.85472972972973,0.9365301188158944
685,0.07443863601566088,6.864714714714715,0.9366109246664605
686,0.07433051948761071,6.8746996996997,0.9366915223026909
687,0.07422271656634388,6.884684684684685,0.9367719125352656
688,0.07411522588934744,6.894669669669669,0.9368520961706336
689,0.07400804610198979,6.904654654654655,0.9369320740110418
690,0.07390117585746392,6.91463963963964,0.9370118468545632
691,0.073794613816731,6.924624624624625,0.9370914154951216
692,0.0736883586484643,6.93460960960961,0.9371707807225216
693,0.07358240902899398,6.944594594594594,0.9372499433224731
694,0.07347676364225185,6.95457957957958,0.9373289040766188
695,0.07337142117971714,6.964564564564565,0.9374076637625613
696,0.07326638034036233,6.9745495495495495,0.9374862231538886
697,0.07316163983059956,6.984534534534535,0.9375645830201998
698,0.07305719836422768,6.994519519519519,0.9376427441271314
699,0.07295305466237942,7.004504504504505,0.9377207072363831
700,0.07284920745346933,7.01448948948949,0.9377984731057427
701,0.07274565547314195,7.0244744744744745,0.9378760424891107
702,0.07264239746422053,7.03445945945946,0.9379534161365279
703,0.07253943217665615,7.044444444444444,0.938030594794197
704,0.07243675836747725,7.05442942942943,0.9381075792045094
705,0.07233437480073965,7.064414414414415,0.9381843701060679
706,0.07223228024747695,7.074399399399399,0.9382609682337132
707,0.07213047348565131,7.084384384384385,0.9383373743185456
708,0.07202895330010477,7.094369369369369,0.9384135890879511
709,0.07192771848251082,7.104354354354355,0.938489613265623
710,0.07182676783132656,7.11433933933934,0.9385654475715866
711,0.07172610015174508,7.124324324324324,0.9386410927222222
712,0.07162571425564827,7.13430930930931,0.9387165494302886
713,0.0715256089615603,7.144294294294294,0.9387918184049462
714,0.07142578309460097,7.1542792792792795,0.9388669003517783
715,0.07132623548644003,7.164264264264265,0.9389417959728162
716,0.07122696497525141,7.174249249249249,0.9390165059665591
717,0.07112797040566807,7.184234234234235,0.939091031027998
718,0.0710292506287372,7.194219219219219,0.9391653718486374
719,0.07093080450187578,7.2042042042042045,0.939239529116518
720,0.07083263088882645,7.21418918918919,0.9393135035162357
721,0.07073472865961383,7.224174174174174,0.9393872957289674
722,0.07063709669050114,7.23415915915916,0.9394609064324893
723,0.07053973386394727,7.244144144144144,0.9395343363011988
724,0.07044263906856403,7.254129129129129,0.9396075860061364
725,0.07034581119907399,7.264114114114114,0.9396806562150063
726,0.07024924915626839,7.274099099099099,0.9397535475921972
727,0.0701529518469657,7.284084084084085,0.9398262607988024
728,0.07005691818397028,7.294069069069069,0.9398987964926421
729,0.06996114708603145,7.304054054054054,0.9399711553282808
730,0.06986563747780299,7.314039039039039,0.94004333795705
731,0.06977038828980278,7.324024024024024,0.9401153450270674
732,0.06967539845837299,7.3340090090090095,0.9401871771832568
733,0.06958066692564045,7.343993993993994,0.9402588350673677
734,0.0694861926394773,7.353978978978979,0.9403303193179949
735,0.0693919745534622,7.363963963963964,0.9404016305705987
736,0.06929801162684152,7.373948948948949,0.9404727694575227
737,0.06920430282449112,7.3839339339339345,0.9405437366080143
738,0.06911084711687837,7.393918918918919,0.9406145326482436
739,0.06901764348002433,7.403903903903904,0.9406851582013216
740,0.06892469089546648,7.413888888888889,0.9407556138873194
741,0.06883198835022146,7.423873873873874,0.940825900323287
742,0.0687395348367485,7.433858858858859,0.9408960181232704
743,0.0686473293529127,7.443843843843844,0.9409659678983325
744,0.06855537090194894,7.453828828828829,0.9410357502565693
745,0.06846365849242592,7.463813813813814,0.9411053658031276
746,0.06837219113821057,7.473798798798799,0.941174815140225
747,0.06828096785843264,7.483783783783784,0.9412440988671662
748,0.06818998767744973,7.493768768768769,0.9413132175803604
749,0.0680992496248124,7.503753753753754,0.94138217187334
750,0.06800875273522976,7.513738738738739,0.9414509623367775
751,0.06791849604853516,7.523723723723724,0.9415195895585021
752,0.06782847860965231,7.5337087087087085,0.9415880541235184
753,0.06773869946856154,7.543693693693694,0.9416563566140219
754,0.06764915768026636,7.553678678678679,0.9417244976094165
755,0.06755985230476039,7.563663663663664,0.9417924776863317
756,0.06747078240699438,7.573648648648649,0.9418602974186384
757,0.06738194705684361,7.583633633633633,0.9419279573774667
758,0.06729334532907551,7.593618618618619,0.9419954581312209
759,0.06720497630331754,7.603603603603604,0.9420628002455965
